Ngày,Thứ,Nguyên liệu,Số lượng bán (kg),Thời tiết,Ngày lễ
2023-11-12,Sunday,Thịt bò gân,61.0,Nắng,Không
2023-11-12,Sunday,Thịt bò phi lê,7.0,Mưa,Không
2023-11-12,Sunday,Thịt bò xay,5.0,Nắng,Không
2023-11-12,Sunday,Thịt bò nạc,54.0,Mưa,Không
2023-11-12,Sunday,Thịt bò ba chỉ,4.0,Mưa,Không
2023-11-12,Sunday,Thịt bò thăn nội,49.0,Mưa,Không
2023-11-13,Monday,Rau muống,37.0,Mưa,Không
2023-11-13,Monday,Rau mồng tơi,144.0,Nắng,Không
2023-11-13,Monday,Rau nhút,78.0,Nắng,Không
2023-11-13,Monday,Rau răm,50.0,Mưa,Không
2023-11-13,Monday,Dưa leo,193.0,Nắng,Không
2023-11-13,Monday,Cà chua bi,31.0,Mưa,Không
2023-11-13,Monday,Cà chua,75.0,Mưa,Không
2023-11-13,Monday,Khoai tây,27.0,Nắng,Không
2023-11-13,Monday,Khoai lang,169.0,Nắng,Không
2023-11-13,Monday,Khoai mì,73.0,Nắng,Không
2023-11-13,Monday,Thịt heo,145.0,Nắng,Không
2023-11-13,Monday,Thịt bò,181.0,Nắng,Không
2023-11-13,Monday,Thịt lợn,82.0,Mưa,Không
2023-11-13,Monday,Thịt gà,15.0,Mưa,Không
2023-11-13,Monday,Thịt cừu,167.0,Nắng,Không
2023-11-13,Monday,Cá basa,129.0,Nắng,Không
2023-11-13,Monday,Cá hồi,139.0,Nắng,Không
2023-11-13,Monday,Cá thu,19.0,Nắng,Không
2023-11-13,Monday,Cá ngừ,78.0,Mưa,Không
2023-11-13,Monday,Cá lóc,61.0,Mưa,Không
2023-11-13,Monday,Tôm sú,84.0,Nắng,Không
2023-11-13,Monday,Tôm hùm,88.0,Mưa,Không
2023-11-13,Monday,Mực ống,21.0,Nắng,Không
2023-11-13,Monday,Mực nang,18.0,Mưa,Không
2023-11-13,Monday,Cua đồng,74.0,Nắng,Không
2023-11-13,Monday,Cua biển,47.0,Mưa,Không
2023-11-13,Monday,Sườn cốt lết,47.0,Mưa,Không
2023-11-13,Monday,Sườn non,78.0,Mưa,Không
2023-11-13,Monday,Thăn heo,9.0,Nắng,Không
2023-11-13,Monday,Thịt ba chỉ,93.0,Nắng,Không
2023-11-13,Monday,Rau cải,44.0,Nắng,Không
2023-11-13,Monday,Rau ngót,63.0,Mưa,Không
2023-11-13,Monday,Rau đay,189.0,Nắng,Không
2023-11-13,Monday,Rau dền,50.0,Mưa,Không
2023-11-13,Monday,Rau má,3.0,Nắng,Không
2023-11-13,Monday,Rau thơm,9.0,Nắng,Không
2023-11-13,Monday,Rau húng,38.0,Mưa,Không
2023-11-13,Monday,Rau quế,120.0,Nắng,Không
2023-11-13,Monday,Rau mùi,22.0,Mưa,Không
2023-11-13,Monday,Rau tía tô,62.0,Mưa,Không
2023-11-13,Monday,Cà rốt,40.0,Mưa,Không
2023-11-13,Monday,Củ cải trắng,18.0,Mưa,Không
2023-11-13,Monday,Củ cải đỏ,68.0,Mưa,Không
2023-11-13,Monday,Bí đỏ,14.0,Nắng,Không
2023-11-13,Monday,Bí xanh,22.0,Mưa,Không
2023-11-13,Monday,Bí đao,70.0,Mưa,Không
2023-11-13,Monday,Bí ngô,118.0,Nắng,Không
2023-11-13,Monday,Bí phấn,23.0,Nắng,Không
2023-11-13,Monday,Bí đao,8.0,Mưa,Không
2023-11-13,Monday,Bí ngô,93.0,Mưa,Không
2023-11-13,Monday,Thịt vịt,198.0,Nắng,Không
2023-11-13,Monday,Thịt ngan,143.0,Nắng,Không
2023-11-13,Monday,Thịt ngỗng,17.0,Mưa,Không
2023-11-13,Monday,Thịt chim,18.0,Mưa,Không
2023-11-13,Monday,Thịt thỏ,130.0,Nắng,Không
2023-11-13,Monday,Thịt nai,15.0,Nắng,Không
2023-11-13,Monday,Thịt đà điểu,16.0,Mưa,Không
2023-11-13,Monday,Thịt trâu,32.0,Mưa,Không
2023-11-13,Monday,Thịt dê,88.0,Nắng,Không
2023-11-13,Monday,Thịt heo rừng,170.0,Nắng,Không
2023-11-13,Monday,Cá chép,69.0,Mưa,Không
2023-11-13,Monday,Cá rô phi,114.0,Nắng,Không
2023-11-13,Monday,Cá trê,86.0,Mưa,Không
2023-11-13,Monday,Cá bống,39.0,Mưa,Không
2023-11-13,Monday,Cá cơm,69.0,Mưa,Không
2023-11-13,Monday,Cá kèo,33.0,Mưa,Không
2023-11-13,Monday,Cá linh,44.0,Mưa,Không
2023-11-13,Monday,Cá lăng,1.0,Mưa,Không
2023-11-13,Monday,Cá mè,66.0,Nắng,Không
2023-11-13,Monday,Cá trắm,104.0,Nắng,Không
2023-11-13,Monday,Tôm càng xanh,65.0,Mưa,Không
2023-11-13,Monday,Tôm đất,18.0,Nắng,Không
2023-11-13,Monday,Tôm thẻ,151.0,Nắng,Không
2023-11-13,Monday,Tôm bạc,70.0,Mưa,Không
2023-11-13,Monday,Mực lá,89.0,Mưa,Không
2023-11-13,Monday,Mực trứng,61.0,Mưa,Không
2023-11-13,Monday,Mực cơm,158.0,Nắng,Không
2023-11-13,Monday,Mực sữa,11.0,Mưa,Không
2023-11-13,Monday,Cua gạch,142.0,Nắng,Không
2023-11-13,Monday,Cua thịt,56.0,Nắng,Không
2023-11-13,Monday,Sườn heo,67.0,Mưa,Không
2023-11-13,Monday,Sườn bò,49.0,Mưa,Không
2023-11-13,Monday,Thăn bò,56.0,Mưa,Không
2023-11-13,Monday,Thịt bò bắp,30.0,Mưa,Không
2023-11-13,Monday,Thịt bò gân,58.0,Mưa,Không
2023-11-13,Monday,Thịt bò phi lê,68.0,Nắng,Không
2023-11-13,Monday,Thịt bò xay,79.0,Nắng,Không
2023-11-13,Monday,Thịt bò nạc,84.0,Mưa,Không
2023-11-13,Monday,Thịt bò ba chỉ,41.0,Nắng,Không
2023-11-13,Monday,Thịt bò thăn nội,32.0,Nắng,Không
2023-11-14,Tuesday,Rau muống,191.0,Nắng,Không
2023-11-14,Tuesday,Rau mồng tơi,71.0,Mưa,Không
2023-11-14,Tuesday,Rau nhút,31.0,Nắng,Không
2023-11-14,Tuesday,Rau răm,4.0,Mưa,Không
2023-11-14,Tuesday,Dưa leo,192.0,Nắng,Không
2023-11-14,Tuesday,Cà chua bi,27.0,Mưa,Không
2023-11-14,Tuesday,Cà chua,80.0,Mưa,Không
2023-11-14,Tuesday,Khoai tây,39.0,Mưa,Không
2023-11-14,Tuesday,Khoai lang,14.0,Mưa,Không
2023-11-14,Tuesday,Khoai mì,121.0,Nắng,Không
2023-11-14,Tuesday,Thịt heo,136.0,Nắng,Không
2023-11-14,Tuesday,Thịt bò,102.0,Mưa,Không
2023-11-14,Tuesday,Thịt lợn,76.0,Nắng,Không
2023-11-14,Tuesday,Thịt gà,192.0,Nắng,Không
2023-11-14,Tuesday,Thịt cừu,11.0,Nắng,Không
2023-11-14,Tuesday,Cá basa,16.0,Mưa,Không
2023-11-14,Tuesday,Cá hồi,30.0,Nắng,Không
2023-11-14,Tuesday,Cá thu,93.0,Mưa,Không
2023-11-14,Tuesday,Cá ngừ,27.0,Mưa,Không
2023-11-14,Tuesday,Cá lóc,54.0,Nắng,Không
2023-11-14,Tuesday,Tôm sú,129.0,Nắng,Không
2023-11-14,Tuesday,Tôm hùm,145.0,Nắng,Không
2023-11-14,Tuesday,Mực ống,63.0,Nắng,Không
2023-11-14,Tuesday,Mực nang,106.0,Nắng,Không
2023-11-14,Tuesday,Cua đồng,86.0,Nắng,Không
2023-11-14,Tuesday,Cua biển,97.0,Mưa,Không
2023-11-14,Tuesday,Sườn cốt lết,116.0,Nắng,Không
2023-11-14,Tuesday,Sườn non,83.0,Nắng,Không
2023-11-14,Tuesday,Thăn heo,65.0,Mưa,Không
2023-11-14,Tuesday,Thịt ba chỉ,50.0,Mưa,Không
2023-11-14,Tuesday,Rau cải,70.0,Mưa,Không
2023-11-14,Tuesday,Rau ngót,95.0,Nắng,Không
2023-11-14,Tuesday,Rau đay,4.0,Mưa,Không
2023-11-14,Tuesday,Rau dền,99.0,Mưa,Không
2023-11-14,Tuesday,Rau má,125.0,Nắng,Không
2023-11-14,Tuesday,Rau thơm,26.0,Mưa,Không
2023-11-14,Tuesday,Rau húng,190.0,Nắng,Không
2023-11-14,Tuesday,Rau quế,73.0,Nắng,Không
2023-11-14,Tuesday,Rau mùi,65.0,Mưa,Không
2023-11-14,Tuesday,Rau tía tô,36.0,Mưa,Không
2023-11-14,Tuesday,Cà rốt,98.0,Mưa,Không
2023-11-14,Tuesday,Củ cải trắng,82.0,Mưa,Không
2023-11-14,Tuesday,Củ cải đỏ,131.0,Nắng,Không
2023-11-14,Tuesday,Bí đỏ,32.0,Mưa,Không
2023-11-14,Tuesday,Bí xanh,4.0,Mưa,Không
2023-11-14,Tuesday,Bí đao,12.0,Mưa,Không
2023-11-14,Tuesday,Bí ngô,55.0,Mưa,Không
2023-11-14,Tuesday,Bí phấn,16.0,Nắng,Không
2023-11-14,Tuesday,Bí đao,125.0,Nắng,Không
2023-11-14,Tuesday,Bí ngô,116.0,Nắng,Không
2023-11-14,Tuesday,Thịt vịt,33.0,Mưa,Không
2023-11-14,Tuesday,Thịt ngan,12.0,Nắng,Không
2023-11-14,Tuesday,Thịt ngỗng,19.0,Mưa,Không
2023-11-14,Tuesday,Thịt chim,148.0,Nắng,Không
2023-11-14,Tuesday,Thịt thỏ,60.0,Nắng,Không
2023-11-14,Tuesday,Thịt nai,73.0,Mưa,Không
2023-11-14,Tuesday,Thịt đà điểu,97.0,Mưa,Không
2023-11-14,Tuesday,Thịt trâu,70.0,Mưa,Không
2023-11-14,Tuesday,Thịt dê,25.0,Mưa,Không
2023-11-14,Tuesday,Thịt heo rừng,142.0,Nắng,Không
2023-11-14,Tuesday,Cá chép,8.0,Mưa,Không
2023-11-14,Tuesday,Cá rô phi,70.0,Mưa,Không
2023-11-14,Tuesday,Cá trê,103.0,Nắng,Không
2023-11-14,Tuesday,Cá bống,153.0,Nắng,Không
2023-11-14,Tuesday,Cá cơm,49.0,Mưa,Không
2023-11-14,Tuesday,Cá kèo,76.0,Mưa,Không
2023-11-14,Tuesday,Cá linh,62.0,Mưa,Không
2023-11-14,Tuesday,Cá lăng,104.0,Nắng,Không
2023-11-14,Tuesday,Cá mè,50.0,Mưa,Không
2023-11-14,Tuesday,Cá trắm,16.0,Mưa,Không
2023-11-14,Tuesday,Tôm càng xanh,190.0,Nắng,Không
2023-11-14,Tuesday,Tôm đất,84.0,Mưa,Không
2023-11-14,Tuesday,Tôm thẻ,59.0,Mưa,Không
2023-11-14,Tuesday,Tôm bạc,77.0,Nắng,Không
2023-11-14,Tuesday,Mực lá,50.0,Mưa,Không
2023-11-14,Tuesday,Mực trứng,86.0,Mưa,Không
2023-11-14,Tuesday,Mực cơm,19.0,Nắng,Không
2023-11-14,Tuesday,Mực sữa,97.0,Mưa,Không
2023-11-14,Tuesday,Cua gạch,60.0,Mưa,Không
2023-11-14,Tuesday,Cua thịt,90.0,Mưa,Không
2023-11-14,Tuesday,Sườn heo,79.0,Mưa,Không
2023-11-14,Tuesday,Sườn bò,91.0,Mưa,Không
2023-11-14,Tuesday,Thăn bò,64.0,Mưa,Không
2023-11-14,Tuesday,Thịt bò bắp,13.0,Nắng,Không
2023-11-14,Tuesday,Thịt bò gân,23.0,Mưa,Không
2023-11-14,Tuesday,Thịt bò phi lê,12.0,Nắng,Không
2023-11-14,Tuesday,Thịt bò xay,32.0,Nắng,Không
2023-11-14,Tuesday,Thịt bò nạc,141.0,Nắng,Không
2023-11-14,Tuesday,Thịt bò ba chỉ,88.0,Mưa,Không
2023-11-14,Tuesday,Thịt bò thăn nội,51.0,Mưa,Không
2023-11-15,Wednesday,Rau muống,58.0,Mưa,Không
2023-11-15,Wednesday,Rau mồng tơi,29.0,Nắng,Không
2023-11-15,Wednesday,Rau nhút,21.0,Mưa,Không
2023-11-15,Wednesday,Rau răm,39.0,Nắng,Không
2023-11-15,Wednesday,Dưa leo,65.0,Mưa,Không
2023-11-15,Wednesday,Cà chua bi,125.0,Nắng,Không
2023-11-15,Wednesday,Cà chua,72.0,Mưa,Không
2023-11-15,Wednesday,Khoai tây,150.0,Nắng,Không
2023-11-15,Wednesday,Khoai lang,165.0,Nắng,Không
2023-11-15,Wednesday,Khoai mì,28.0,Mưa,Không
2023-11-15,Wednesday,Thịt heo,4.0,Nắng,Không
2023-11-15,Wednesday,Thịt bò,156.0,Mưa,Không
2023-11-15,Wednesday,Thịt lợn,93.0,Mưa,Không
2023-11-15,Wednesday,Thịt gà,140.0,Nắng,Không
2023-11-15,Wednesday,Thịt cừu,193.0,Nắng,Không
2023-11-15,Wednesday,Cá basa,66.0,Mưa,Không
2023-11-15,Wednesday,Cá hồi,26.0,Mưa,Không
2023-11-15,Wednesday,Cá thu,57.0,Nắng,Không
2023-11-15,Wednesday,Cá ngừ,146.0,Nắng,Không
2023-11-15,Wednesday,Cá lóc,178.0,Nắng,Không
2023-11-15,Wednesday,Tôm sú,56.0,Nắng,Không
2023-11-15,Wednesday,Tôm hùm,44.0,Mưa,Không
2023-11-15,Wednesday,Mực ống,183.0,Nắng,Không
2023-11-15,Wednesday,Mực nang,74.0,Mưa,Không
2023-11-15,Wednesday,Cua đồng,25.0,Nắng,Không
2023-11-15,Wednesday,Cua biển,58.0,Mưa,Không
2023-11-15,Wednesday,Sườn cốt lết,96.0,Mưa,Không
2023-11-15,Wednesday,Sườn non,121.0,Nắng,Không
2023-11-15,Wednesday,Thăn heo,26.0,Mưa,Không
2023-11-15,Wednesday,Thịt ba chỉ,29.0,Mưa,Không
2023-11-15,Wednesday,Rau cải,7.0,Mưa,Không
2023-11-15,Wednesday,Rau ngót,81.0,Nắng,Không
2023-11-15,Wednesday,Rau đay,153.0,Nắng,Không
2023-11-15,Wednesday,Rau dền,46.0,Mưa,Không
2023-11-15,Wednesday,Rau má,94.0,Nắng,Không
2023-11-15,Wednesday,Rau thơm,117.0,Nắng,Không
2023-11-15,Wednesday,Rau húng,9.0,Nắng,Không
2023-11-15,Wednesday,Rau quế,181.0,Nắng,Không
2023-11-15,Wednesday,Rau mùi,39.0,Mưa,Không
2023-11-15,Wednesday,Rau tía tô,139.0,Nắng,Không
2023-11-15,Wednesday,Cà rốt,72.0,Mưa,Không
2023-11-15,Wednesday,Củ cải trắng,81.0,Mưa,Không
2023-11-15,Wednesday,Củ cải đỏ,21.0,Nắng,Không
2023-11-15,Wednesday,Bí đỏ,45.0,Mưa,Không
2023-11-15,Wednesday,Bí xanh,195.0,Nắng,Không
2023-11-15,Wednesday,Bí đao,4.0,Mưa,Không
2023-11-15,Wednesday,Bí ngô,11.0,Nắng,Không
2023-11-15,Wednesday,Bí phấn,22.0,Mưa,Không
2023-11-15,Wednesday,Bí đao,103.0,Nắng,Không
2023-11-15,Wednesday,Bí ngô,6.0,Mưa,Không
2023-11-15,Wednesday,Thịt vịt,112.0,Nắng,Không
2023-11-15,Wednesday,Thịt ngan,67.0,Nắng,Không
2023-11-15,Wednesday,Thịt ngỗng,88.0,Mưa,Không
2023-11-15,Wednesday,Thịt chim,27.0,Nắng,Không
2023-11-15,Wednesday,Thịt thỏ,10.0,Mưa,Không
2023-11-15,Wednesday,Thịt nai,192.0,Nắng,Không
2023-11-15,Wednesday,Thịt đà điểu,57.0,Mưa,Không
2023-11-15,Wednesday,Thịt trâu,47.0,Nắng,Không
2023-11-15,Wednesday,Thịt dê,48.0,Mưa,Không
2023-11-15,Wednesday,Thịt heo rừng,195.0,Nắng,Không
2023-11-15,Wednesday,Cá chép,25.0,Mưa,Không
2023-11-15,Wednesday,Cá rô phi,13.0,Nắng,Không
2023-11-15,Wednesday,Cá trê,47.0,Mưa,Không
2023-11-15,Wednesday,Cá bống,24.0,Nắng,Không
2023-11-15,Wednesday,Cá cơm,41.0,Mưa,Không
2023-11-15,Wednesday,Cá kèo,54.0,Nắng,Không
2023-11-15,Wednesday,Cá linh,23.0,Mưa,Không
2023-11-15,Wednesday,Cá lăng,4.0,Mưa,Không
2023-11-15,Wednesday,Cá mè,31.0,Mưa,Không
2023-11-15,Wednesday,Cá trắm,170.0,Nắng,Không
2023-11-15,Wednesday,Tôm càng xanh,109.0,Nắng,Không
2023-11-15,Wednesday,Tôm đất,17.0,Nắng,Không
2023-11-15,Wednesday,Tôm thẻ,65.0,Mưa,Không
2023-11-15,Wednesday,Tôm bạc,100.0,Nắng,Không
2023-11-15,Wednesday,Mực lá,108.0,Nắng,Không
2023-11-15,Wednesday,Mực trứng,162.0,Nắng,Không
2023-11-15,Wednesday,Mực cơm,5.0,Nắng,Không
2023-11-15,Wednesday,Mực sữa,169.0,Nắng,Không
2023-11-15,Wednesday,Cua gạch,68.0,Mưa,Không
2023-11-15,Wednesday,Cua thịt,38.0,Mưa,Không
2023-11-15,Wednesday,Sườn heo,14.0,Nắng,Không
2023-11-15,Wednesday,Sườn bò,88.0,Mưa,Không
2023-11-15,Wednesday,Thăn bò,52.0,Nắng,Không
2023-11-15,Wednesday,Thịt bò bắp,66.0,Mưa,Không
2023-11-15,Wednesday,Thịt bò gân,70.0,Nắng,Không
2023-11-15,Wednesday,Thịt bò phi lê,193.0,Nắng,Không
2023-11-15,Wednesday,Thịt bò xay,145.0,Nắng,Không
2023-11-15,Wednesday,Thịt bò nạc,113.0,Nắng,Không
2023-11-15,Wednesday,Thịt bò ba chỉ,67.0,Mưa,Không
2023-11-15,Wednesday,Thịt bò thăn nội,51.0,Mưa,Không
2023-11-16,Thursday,Rau muống,50.0,Mưa,Không
2023-11-16,Thursday,Rau mồng tơi,92.0,Mưa,Không
2023-11-16,Thursday,Rau nhút,17.0,Mưa,Không
2023-11-16,Thursday,Rau răm,76.0,Mưa,Không
2023-11-16,Thursday,Dưa leo,5.0,Mưa,Không
2023-11-16,Thursday,Cà chua bi,33.0,Nắng,Không
2023-11-16,Thursday,Cà chua,29.0,Nắng,Không
2023-11-16,Thursday,Khoai tây,32.0,Mưa,Không
2023-11-16,Thursday,Khoai lang,14.0,Nắng,Không
2023-11-16,Thursday,Khoai mì,13.0,Nắng,Không
2023-11-16,Thursday,Thịt heo,59.0,Nắng,Không
2023-11-16,Thursday,Thịt bò,151.0,Mưa,Không
2023-11-16,Thursday,Thịt lợn,93.0,Nắng,Không
2023-11-16,Thursday,Thịt gà,43.0,Nắng,Không
2023-11-16,Thursday,Thịt cừu,189.0,Nắng,Không
2023-11-16,Thursday,Cá basa,115.0,Nắng,Không
2023-11-16,Thursday,Cá hồi,16.0,Mưa,Không
2023-11-16,Thursday,Cá thu,177.0,Nắng,Không
2023-11-16,Thursday,Cá ngừ,26.0,Nắng,Không
2023-11-16,Thursday,Cá lóc,31.0,Mưa,Không
2023-11-16,Thursday,Tôm sú,162.0,Nắng,Không
2023-11-16,Thursday,Tôm hùm,84.0,Mưa,Không
2023-11-16,Thursday,Mực ống,91.0,Mưa,Không
2023-11-16,Thursday,Mực nang,140.0,Nắng,Không
2023-11-16,Thursday,Cua đồng,48.0,Mưa,Không
2023-11-16,Thursday,Cua biển,41.0,Mưa,Không
2023-11-16,Thursday,Sườn cốt lết,11.0,Mưa,Không
2023-11-16,Thursday,Sườn non,83.0,Mưa,Không
2023-11-16,Thursday,Thăn heo,154.0,Nắng,Không
2023-11-16,Thursday,Thịt ba chỉ,193.0,Nắng,Không
2023-11-16,Thursday,Rau cải,59.0,Mưa,Không
2023-11-16,Thursday,Rau ngót,5.0,Mưa,Không
2023-11-16,Thursday,Rau đay,124.0,Nắng,Không
2023-11-16,Thursday,Rau dền,13.0,Mưa,Không
2023-11-16,Thursday,Rau má,130.0,Nắng,Không
2023-11-16,Thursday,Rau thơm,162.0,Nắng,Không
2023-11-16,Thursday,Rau húng,74.0,Mưa,Không
2023-11-16,Thursday,Rau quế,100.0,Nắng,Không
2023-11-16,Thursday,Rau mùi,88.0,Mưa,Không
2023-11-16,Thursday,Rau tía tô,45.0,Nắng,Không
2023-11-16,Thursday,Cà rốt,71.0,Mưa,Không
2023-11-16,Thursday,Củ cải trắng,145.0,Nắng,Không
2023-11-16,Thursday,Củ cải đỏ,177.0,Nắng,Không
2023-11-16,Thursday,Bí đỏ,45.0,Nắng,Không
2023-11-16,Thursday,Bí xanh,24.0,Mưa,Không
2023-11-16,Thursday,Bí đao,18.0,Mưa,Không
2023-11-16,Thursday,Bí ngô,25.0,Nắng,Không
2023-11-16,Thursday,Bí phấn,6.0,Mưa,Không
2023-11-16,Thursday,Bí đao,13.0,Nắng,Không
2023-11-16,Thursday,Bí ngô,17.0,Nắng,Không
2023-11-16,Thursday,Thịt vịt,43.0,Nắng,Không
2023-11-16,Thursday,Thịt ngan,115.0,Nắng,Không
2023-11-16,Thursday,Thịt ngỗng,39.0,Nắng,Không
2023-11-16,Thursday,Thịt chim,85.0,Mưa,Không
2023-11-16,Thursday,Thịt thỏ,30.0,Mưa,Không
2023-11-16,Thursday,Thịt nai,176.0,Nắng,Không
2023-11-16,Thursday,Thịt đà điểu,180.0,Nắng,Không
2023-11-16,Thursday,Thịt trâu,37.0,Mưa,Không
2023-11-16,Thursday,Thịt dê,45.0,Nắng,Không
2023-11-16,Thursday,Thịt heo rừng,95.0,Nắng,Không
2023-11-16,Thursday,Cá chép,58.0,Nắng,Không
2023-11-16,Thursday,Cá rô phi,47.0,Nắng,Không
2023-11-16,Thursday,Cá trê,89.0,Nắng,Không
2023-11-16,Thursday,Cá bống,197.0,Nắng,Không
2023-11-16,Thursday,Cá cơm,7.0,Mưa,Không
2023-11-16,Thursday,Cá kèo,73.0,Nắng,Không
2023-11-16,Thursday,Cá linh,128.0,Nắng,Không
2023-11-16,Thursday,Cá lăng,82.0,Mưa,Không
2023-11-16,Thursday,Cá mè,52.0,Mưa,Không
2023-11-16,Thursday,Cá trắm,1.0,Mưa,Không
2023-11-16,Thursday,Tôm càng xanh,4.0,Mưa,Không
2023-11-16,Thursday,Tôm đất,98.0,Mưa,Không
2023-11-16,Thursday,Tôm thẻ,195.0,Nắng,Không
2023-11-16,Thursday,Tôm bạc,19.0,Mưa,Không
2023-11-16,Thursday,Mực lá,3.0,Mưa,Không
2023-11-16,Thursday,Mực trứng,18.0,Nắng,Không
2023-11-16,Thursday,Mực cơm,83.0,Nắng,Không
2023-11-16,Thursday,Mực sữa,5.0,Mưa,Không
2023-11-16,Thursday,Cua gạch,47.0,Mưa,Không
2023-11-16,Thursday,Cua thịt,12.0,Mưa,Không
2023-11-16,Thursday,Sườn heo,133.0,Nắng,Không
2023-11-16,Thursday,Sườn bò,196.0,Nắng,Không
2023-11-16,Thursday,Thăn bò,30.0,Mưa,Không
2023-11-16,Thursday,Thịt bò bắp,65.0,Mưa,Không
2023-11-16,Thursday,Thịt bò gân,6.0,Mưa,Không
2023-11-16,Thursday,Thịt bò phi lê,42.0,Mưa,Không
2023-11-16,Thursday,Thịt bò xay,77.0,Mưa,Không
2023-11-16,Thursday,Thịt bò nạc,57.0,Nắng,Không
2023-11-16,Thursday,Thịt bò ba chỉ,170.0,Nắng,Không
2023-11-16,Thursday,Thịt bò thăn nội,94.0,Mưa,Không
2023-11-17,Friday,Rau muống,90.0,Mưa,Không
2023-11-17,Friday,Rau mồng tơi,105.0,Nắng,Không
2023-11-17,Friday,Rau nhút,62.0,Mưa,Không
2023-11-17,Friday,Rau răm,28.0,Mưa,Không
2023-11-17,Friday,Dưa leo,35.0,Mưa,Không
2023-11-17,Friday,Cà chua bi,186.0,Nắng,Không
2023-11-17,Friday,Cà chua,183.0,Nắng,Không
2023-11-17,Friday,Khoai tây,65.0,Nắng,Không
2023-11-17,Friday,Khoai lang,24.0,Mưa,Không
2023-11-17,Friday,Khoai mì,47.0,Mưa,Không
2023-11-17,Friday,Thịt heo,79.0,Mưa,Không
2023-11-17,Friday,Thịt bò,119.0,Nắng,Không
2023-11-17,Friday,Thịt lợn,62.0,Mưa,Không
2023-11-17,Friday,Thịt gà,142.0,Nắng,Không
2023-11-17,Friday,Thịt cừu,19.0,Mưa,Không
2023-11-17,Friday,Cá basa,58.0,Nắng,Không
2023-11-17,Friday,Cá hồi,1.0,Mưa,Không
2023-11-17,Friday,Cá thu,23.0,Mưa,Không
2023-11-17,Friday,Cá ngừ,32.0,Mưa,Không
2023-11-17,Friday,Cá lóc,21.0,Nắng,Không
2023-11-17,Friday,Tôm sú,57.0,Mưa,Không
2023-11-17,Friday,Tôm hùm,80.0,Nắng,Không
2023-11-17,Friday,Mực ống,175.0,Nắng,Không
2023-11-17,Friday,Mực nang,144.0,Nắng,Không
2023-11-17,Friday,Cua đồng,196.0,Nắng,Không
2023-11-17,Friday,Cua biển,73.0,Mưa,Không
2023-11-17,Friday,Sườn cốt lết,92.0,Nắng,Không
2023-11-17,Friday,Sườn non,62.0,Mưa,Không
2023-11-17,Friday,Thăn heo,133.0,Nắng,Không
2023-11-17,Friday,Thịt ba chỉ,55.0,Mưa,Không
2023-11-17,Friday,Rau cải,89.0,Mưa,Không
2023-11-17,Friday,Rau ngót,15.0,Nắng,Không
2023-11-17,Friday,Rau đay,75.0,Nắng,Không
2023-11-17,Friday,Rau dền,14.0,Mưa,Không
2023-11-17,Friday,Rau má,83.0,Nắng,Không
2023-11-17,Friday,Rau thơm,141.0,Nắng,Không
2023-11-17,Friday,Rau húng,26.0,Nắng,Không
2023-11-17,Friday,Rau quế,45.0,Mưa,Không
2023-11-17,Friday,Rau mùi,85.0,Mưa,Không
2023-11-17,Friday,Rau tía tô,30.0,Mưa,Không
2023-11-17,Friday,Cà rốt,60.0,Nắng,Không
2023-11-17,Friday,Củ cải trắng,47.0,Nắng,Không
2023-11-17,Friday,Củ cải đỏ,136.0,Nắng,Không
2023-11-17,Friday,Bí đỏ,100.0,Nắng,Không
2023-11-17,Friday,Bí xanh,48.0,Mưa,Không
2023-11-17,Friday,Bí đao,68.0,Mưa,Không
2023-11-17,Friday,Bí ngô,12.0,Mưa,Không
2023-11-17,Friday,Bí phấn,60.0,Nắng,Không
2023-11-17,Friday,Bí đao,80.0,Nắng,Không
2023-11-17,Friday,Bí ngô,5.0,Mưa,Không
2023-11-17,Friday,Thịt vịt,82.0,Nắng,Không
2023-11-17,Friday,Thịt ngan,1.0,Mưa,Không
2023-11-17,Friday,Thịt ngỗng,58.0,Nắng,Không
2023-11-17,Friday,Thịt chim,7.0,Nắng,Không
2023-11-17,Friday,Thịt thỏ,100.0,Nắng,Không
2023-11-17,Friday,Thịt nai,47.0,Mưa,Không
2023-11-17,Friday,Thịt đà điểu,18.0,Nắng,Không
2023-11-17,Friday,Thịt trâu,3.0,Mưa,Không
2023-11-17,Friday,Thịt dê,72.0,Nắng,Không
2023-11-17,Friday,Thịt heo rừng,41.0,Mưa,Không
2023-11-17,Friday,Cá chép,19.0,Mưa,Không
2023-11-17,Friday,Cá rô phi,105.0,Nắng,Không
2023-11-17,Friday,Cá trê,7.0,Mưa,Không
2023-11-17,Friday,Cá bống,10.0,Mưa,Không
2023-11-17,Friday,Cá cơm,13.0,Mưa,Không
2023-11-17,Friday,Cá kèo,82.0,Mưa,Không
2023-11-17,Friday,Cá linh,87.0,Nắng,Không
2023-11-17,Friday,Cá lăng,16.0,Mưa,Không
2023-11-17,Friday,Cá mè,95.0,Nắng,Không
2023-11-17,Friday,Cá trắm,10.0,Mưa,Không
2023-11-17,Friday,Tôm càng xanh,161.0,Nắng,Không
2023-11-17,Friday,Tôm đất,63.0,Mưa,Không
2023-11-17,Friday,Tôm thẻ,171.0,Nắng,Không
2023-11-17,Friday,Tôm bạc,90.0,Mưa,Không
2023-11-17,Friday,Mực lá,127.0,Nắng,Không
2023-11-17,Friday,Mực trứng,45.0,Mưa,Không
